"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"2278","26555","Pair of Flintlock Pistols","Alexander Campbell","Scottish","1690","1790","1795","Steel, silver","Arms and Armor","Scottish, Doune","L. 11 3/4 in. (29.8 cm)","Scotland","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2279","26557","Smallsword with Scabbard","Master GG","French","1750","1800","1774","Gold, steel, wood, fish skin","Arms and Armor","French, Paris","L. with scabbard 38 1/2 in. (97.8 cm); L. without scabbard 38 1/8 in. (96.8 cm); W. 4 in. (10.2 cm); D. 2 7/8 in. (7.3 cm); Wt. 1 lb. 13 oz. (822.1 g); Wt. of scabbard 2.7 oz. (76.5 g)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2280","26558","Cover for a Smallsword Hilt","Guillaume Pagés","French, Paris","1709","1756","1775","Leather, ink","Arms and Armor","French, Paris","L. 8 1/4 in. (20.9 cm); W. 6 7/8 in. (17.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2281","26560","Breech-Loading Needlefire Rifle","R. Berger","German","1844","1870","1875","Steel, wood, horn","Arms and Armor","German, Köthen","L. 46 1/4 in. (117.5 cm)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2282","26561","Design for an Officer's Sword","Thomas Fletcher","American","1787","1866","1837","Ink, wash, paper","Arms and Armor","American, Boston or Philadelphia","20 1/16 x 18 3/16 in. (50.9 x 46.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2283","26562","Percussion Target Rifle","Julius Grudchos","American","1856","1860","1885","Wood (walnut), steel, silver, gold, baleen, ivory","Arms and Armor","American, New Bedford, Massachusetts","L. 49 1/4 in. (125.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2284","26571","Blade and Mounting for a Dagger (Tantō)","Uda Kunimitsu","Japanese","1300","1375","1900","Steel, wood, lacquer, ray skin (samé), leather, copper, gold, silver, gold, shark skin, copper-gold alloy (shakudō)","Arms and Armor","Japanese","L. 17 5/8 in. (44.7 cm); L. of cutting edge 12 in. (30.4 cm)","Japan","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2285","26575","Breastplate","Valentin Siebenbürger","German","1485","1564","1560","Steel","Arms and Armor","German, Nuremberg","H. 15 3/4 in. (40 cm); W. 15 1/8 in. (38.4 cm); D. 8 in. (20.3 cm); Wt. 6 lb. 12.3 oz. (3070.3 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2286","26579","Crinet Plate Belonging to an Armor for Field and Tournament Made for Duke Nikolaus ""The Black"" Radziwill (1515–1565), Duke of Nesvizh and Olyka, Prince of the Empire, Grand Chancellor and Marshal of Lithuania","Kunz Lochner","German","1510","1567","1900","Steel, brass, gold, paint","Arms and Armor","German, Nuremberg","L. 13 7/8 in. (35.5 cm); H. 3 7/8 in. (9.8 cm); Wt. 9 oz. (261 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2287","26580","Vamplate Belonging to an Armor for Field and Tournament Made for Duke Nikolaus ""The Black"" Radziwill (1515–1565), Duke of Nesvizh and Olyka, Prince of the Empire, Grand Chancellor and Marshal of Lithuania","Kunz Lochner","German","1510","1567","1900","Steel, gold, paint","Arms and Armor","German, Nuremberg","D. 8 1/2 in. (33.3 cm); H. 4 7/8 in. (12.4 cm); Diam. 13 1/8 in. (33.3 cm); Wt. 3 lb. 3 oz. (1454 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2288","26581","Left Pauldron (Shoulder Defense) Belonging to an Armor for Field and Tournament Made for Duke Nikolaus ""The Black"" Radziwill (1515–1565), Duke of Nesvizh and Olyka, Prince of the Empire, Grand Chancellor and Marshal of Lithuania","Kunz Lochner","German","1510","1567","1900","Steel, gold, paint","Arms and Armor","German, Nuremberg","H. 8 1/2 in. (12.6 cm); W. 12 1/2 in. (31.7 cm); Wt. 1 lb. 10 oz. (730 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2289","26582","Pair of Tassets (Thigh Defenses) Belonging to an Armor for Field and Tournament Made for Duke Nikolaus ""The Black"" Radziwill (1515–1565), Duke of Nesvizh and Olyka, Prince of the Empire, Grand Chancellor and Marshal of Lithuania","Kunz Lochner","German","1510","1567","1900","Steel, gold, paint","Arms and Armor","German, Nuremberg","right tasset (a): H. 6 in. (15.2 cm); W. 7 3/4 in. (19.7 cm); Wt. 1 lb. 5 oz. (587 g); left tasset (b): H. 7 1/2 in. (19 cm); W. 8 1/2 in. (21.6 cm); Wt. 1 lb. 10 oz. (726 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2290","26583","Shaffron (Horse's Head Defense) Belonging to an Armor for Field and Tournament Made for Duke Nikolaus ""The Black"" Radziwill (1515–1565), Duke of Nesvizh and Olyka, Prince of the Empire, Grand Chancellor and Marshal of Lithuania","Kunz Lochner","German","1510","1567","1900","Steel, brass, gold, paint","Arms and Armor","German, Nuremberg","H. 23 1/4 in. (59 cm); W. 13 1/4 in. (33.6 cm); D. 7 1/2 in. (19.1 cm); Wt. 4 lb. 8 oz. (2034 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2291","26584","Arm Defenses","Domenico Negroli","Italian","1492","1531","1535","Steel","Arms and Armor","Italian, Milan","Wt. of right arm (e) 2 lb. 10 oz. (1190.7 g); Wt. of left arm (f) 2 lb. 6 oz. (1077.3 g)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2292","26585","Composed Armor for Man and Horse","Missaglia workshop","Italian","1430","1529","1550","Steel, brass, leather, textile (velvet, wool), iron","Arms and Armor","European, Italy, Spain, Flanders and England","Wt. of armor for man 59 lb. 4 oz. (26.88 kg); Wt. of helmet 3 lb. 12 oz. (1697 g); 29.150.9v (mail shirt): H. 31 1/2 in. (80.0 cm); W. 45 11/16 in. (116.0 cm); W. of chest 24 in. (61.0 cm); Diam. (outside) of solid links 13/32 in. (10.2 mm); Diam. (inside) of solid links 9/32 in. (7.3 mm); Diam. (outside) of riveted links 3/8 in. (9.5 mm); Diam. (inside) of riveted links 9/32 in. (7.0 mm); Diam. (outside) of latten solid links 3/8 in. (9.1 mm); Diam. (inside) of latten solid links 1/4 in. (6.4 mm); Diam. (outside) of latten riveted links 3/8 in. (9.3 mm); Diam. (inside) of lattened riveted links 5/16 in. (7.8 mm); Diam. (outside) of collar links 11/32 in. (8.5 mm); Diam. (inside) of collar links 1/4 in. (6.2 mm).","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2293","26587","Pair of Double-Barreled Flintlock Pistols","François-Alexander Chasteau","French","1741","1784","1753","Steel, silver, gold, wood (walnut), whalebone","Arms and Armor","French, Paris","L. of each 14 3/8 in. (36.5 cm); Wt. of each 36 oz. (1030 g)","French","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2294","26636","Sword Guard (Tsuba)","Joka","Japanese","1750","1850","1850","Iron, lacquer, gold","Arms and Armor","Japanese, Tokyo","H. 3 1/4 in. (8.3 cm); W. 3 in. (7.6 cm)","Japan","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2295","26743","Designs for the Ornament of Swords and Firearms","Louis-François Devisme","French","1833","1886","1885","Leather, paper, pencil, ink, colored wash","Arms and Armor","French, Paris","19 x 12 1/2 in. (48.2 x 31.7 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2296","26781","Glaive of Maximilian III Joseph, Prince-Elector of Bavaria (reigned 1745–77)","Jungwierth","German","1745","1795","1771","Steel, wood, gold, copper alloy, textile","Arms and Armor","German","L. 8 ft. 5 3/4 in. (258.4 cm); L. of head 27 1/2 in. (69.9 cm); W. 3 3/4 in. (9.5 cm); Wt. 7 lb. 0.9 oz. (3200.7 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2297","26835","Percussion Exhibition Pistol","Gilles Michel Louis Moutier-Le Page","French","1842","1865","1851","Steel, gold","Arms and Armor","French","L. 15 7/8 in. (40.3 cm); L. of barrel 10 1/4 in. (26.0 cm); Cal. .46 in. (11.7 mm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2298","26891","Cased Pair of Percussion Target Pistols with Loading and Cleaning Accessories, Made for Henri Charles Ferdinand Marie Dieudonné d'Artois, Duke of Bordeaux, Count of Chambord (1820–1883)","Jean André Prosper Henri Le Page","French","1792","1854","1829","Steel, gold, wood (ebony, walnut, amboyna), silver, velvet, ivory","Arms and Armor","French, Paris","case L. 15 in. (38 cm); W. 9 7/8 in. (25 cm); H. 3 1/4 in. ( 8 cm); pistol L. (each) 11 1/4 in. (28.6 cm); barrel L. (each) 6 3/8 in. (17 cm); Cal. (each) .43 in. (11 mm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2299","26893","Percussion Exhibition Pistol","Gilles Michel Louis Moutier-Le Page","French","1842","1865","1849","Steel, gold","Arms and Armor","French, Paris","L. 16 in. (40.7 cm); L. of barrel 10 1/4 in. (26.1 cm); Cal. .45 in. (11.4 mm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2300","26900","Designs for the Decoration of Firearms","Nicolas Noël Boutet","French","1761","1833","1830","Pencil, ink, gray wash on paper","Arms and Armor","French, Versailles","various sizes, largest: 8 3/8 x 6 1/16 in. (21.2 x 15.3 cm); smallest: 1 x 5/8 in. (2.5 x 1.5 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2301","26912","Knife Handle (Kozuka)","Iwama Masayoshi","Japanese","1764","1837","1828","Copper-silver alloy (shibuichi), gold, copper-gold alloy (shakudō)","Arms and Armor","Japanese","L. 3 13/16 in. (9.7 cm); W. 9/16 in. (1.4 cm); thickness 1/4 in. (0.6 cm); Wt. 1.2 oz. (34 g)","Japan","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2302","26913","Sword Guard (Tsuba)","Ishiguro Koreyoshi","Japanese","1801","1900","1860","Iron, gold, copper, silver, copper-silver alloy (shibuichi), copper-gold alloy (shakudō)","Arms and Armor","Japanese","H. 2 7/8 in. (7.3 cm); W. 2 3/4 in. (7 cm); thickness 5/16 in. (0.8 cm); Wt. 4.5 oz. (127.6 g)","Japan","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2303","26920","Engraving of Firearms Parts","Perrier","French","1725","1775","1775","Ink on paper","Arms and Armor","French, Strasbourg","18 3/4 x 25 1/4 in. (47.5  x 64 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2304","26921","Shaffron (Horse's Head Defense)","Romain des Ursins","Italian","1493","1495","1900","Steel, textile","Arms and Armor","Franco-Italian","H. 24 7/8 (63.2 cm); W. 13 in. (33 cm); D. 9 1/2 in. (24.1 cm); Wt. 4 lb. 4 oz. (1918 g)","France or Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2305","26980","Pair of Percussion Target Pistols Made for Display at the 1844 Exposition des Produits de l'Industrie in Paris","Alfred Gauvain","French","1801","1889","1844","Steel, wood (ebony)","Arms and Armor","French, Paris","L. of each pistol 16 5/8 in. (42.3 cm); L. of each barrel 11 in. (27.8 cm); Cal. of each barrel .50 in. (13 mm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2306","26981","Pair of Percussion Target Pistols Made for Display at the Crystal Palace Exhibition in London, 1851","Alfred Gauvain","French","1801","1889","1851","Steel, wood (ebony), gold","Arms and Armor","French, Paris","L. of each pistol 17 1/4 in. (44 cm); L. of each barrel 11 3/8 in. (28.8 cm); Cal. of each barrel .46 in. (12 mm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2307","27017","Pair of Tube-Lock Hammers","Joseph Manton","British","1766","1835","1820","Steel","Arms and Armor","British, London","H. of each 2 5/16 in. (6 cm); Wt. of each 1.1 oz (31 g)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2308","27136","Design for the Hilt of a Small-Sword","Luigi Valadier","Italian","1726","1785","1815","Pen, ink, wash, graphite, vellum","Arms and Armor","Italian, Rome","9 5/8 x 6 5/8 in. (24.4 x 16.8 cm)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2309","27164","Sword Hilt","Albert-Ernest Carrier-Belleuse","French","1824","1887","1882","Bronze, gold","Arms and Armor","French, Paris","H. 6 1/2 in. (16.5 cm); W. 5 3/16 in. (13.2 cm); D. 4 1/2 in. (11.4 cm); Wt. 1 lb. 12 oz. (799.5 g)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2310","27165","Cased Pair of Percussion Pistols with Accessories","Louis-Julien Gastinne-Renette","French","1812","1885","1856","Steel, brass, gold, wood (ebony), textile (baizé, wool), copper, leather","Arms and Armor","French, Paris","Pistols (a, b); L. of each 16 in. (40.7 cm); L. of each barrel 10 5/8 in. (27 cm); Cal. of each .46 in. (12 mm); Wt. of each 2 lb. 3 oz. (992.2 g); ramrod (c); L. 11 1/4 in. (28.6 cm); Wt. 1.5 oz. (42.5 g); cleaning rod (d); L. 12 3/8 in. (31.4 cm); Wt. 1.8 oz. (51 g); mallet (e); L. 7 7/8 in. (20 cm); W. 2 1/2 in. (6.4 cm); Wt. 5.3 oz. (150.3 g); screwdriver (f); L. 6 1/4 in. (15.9 cm); Wt. 2.6 oz. (73.7 g); bullet mould (g); L. 7 7/8 in. (20 cm); Wt. 8.8 oz. (249.5 g); powder flask (h); H. 4 in. (10.2 cm); Wt. 4.2 oz. (119.1 g); patch box (i); H. 1 in. (2.5 cm); Diam. 1 1/4 in. (3.2 cm); Wt. 0.4 oz. (11.3 g); nipple box (j); H. 1 11/16 in. (4.3 cm); Diam. 1 7/8 in. (4.8 cm); Wt. 1.5 oz. (42.5 g); spoon (k); L. 4 in. (10.2 cm); Wt. 0.4 oz. (11.3 g); case (l); H. 2 7/8 in. (7.3 cm); W. 18 7/8 in. (47.9 cm); D. 8 1/4 in. (21 cm); Wt. 7 lb. 4.7 oz. (3308.4 g); leather case (m); H. 3 3/8 in. (8.6 cm); W. 19 3/8 in. (49.2 cm); D. 8 3/4 in. (22.2 cm); Wt. 3 lb. 7.5 oz. (1573.4 g)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2311","27181","Crinet","Valentin Siebenbürger","German","1485","1564","1560","Steel","Arms and Armor","German, Nuremberg","L. 37 1/2 in. (95.2 cm); W. 11 3/4 in. (29.9 cm); Wt. 6 lb. 14 oz. (3,070 g)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2312","27290","Architectural Drawing of the Exterior of the Comte de Nieuwerkerke's House","Hector-Martin Lefuel","French","1810","1880","1895","Pen on paper","Arms and Armor","French, Paris","16 1/8 x 9 3/8 in. (40.9 x 23.8 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2313","27292","Architectural Drawing of the Interior of the Comte de Nieuwerkerke's House","Hector-Martin Lefuel","French","1810","1880","1895","Pen and watercolor on paper","Arms and Armor","French, Paris","23 3/8 x 18 1/4 in. (59.3 x 46.3 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2314","27312","Rapier","Daniele da Serravalle","Italian","1525","1575","1560","Steel, iron, gold","Arms and Armor","Italian, Milan","L. 34 1/2 in. (87.6 cm); L. of blade 27 1/8 in. (68.9 cm); W. 6 in. (15.2 cm); Wt. 2 lb. 14. oz. (1304.1 g)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2315","27313","Rapier","Pietro de Formicano","Italian","1575","1625","1645","Steel, iron","Arms and Armor","hilt, Northern European, possibly German; blade, Italian, Belluno","L. 47 1/16 in. (119.5 cm); L. of blade 40 1/2 in. (102.9 cm); W. 9 in. (22.9 cm); Wt. 2 lb. 10 oz (1190 g)","Italy","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
"2316","27367","Cased Pair of Percussion Pistols","Louis-Julien Gastinne-Renette","French","1812","1885","1875","Steel, wood (ebony), gold, velvet, brass, baize","Arms and Armor","French, Paris","L. of each pistol (a, b) 16 9/16 in. (42 cm); L. of each barrel 11 1/4 in. (28.6 cm); Cal. of each barrel .46 in. (11.7 mm); Wt. of each 2 lb. 6.7 oz. (1097.1 g); case (c); H. 3 in. (7.6 cm); W. 19 in. (48.3 cm); D. 10 1/2 in. (26.7 cm); Wt. 6 lb. 1.2 oz. (2755.6 g); screwdriver (d); L. 5 3/8 in. (13.7 cm); Wt. 1.7 oz. (48.2 g); nipple wrench (e); L. 5 1/2 in. (14 cm); Wt. 2.2 oz. (62.4 g); bullet mould (f); L. 5 7/8 in. (14.9 cm); Wt. 4.2 oz. (119.1 g); powder measure (g); L. 3 5/8 in. (9.2 cm); Wt. 0.4 oz. (11.3 g); patch box (h); H. 1 1/2 in. (3.8 cm); Diam. 1 1/2 in. (3.8 cm); Wt. 1.1 oz. (31.2 g); percussion cap box with contents (i); H. 1 3/8 in. (3.5 cm); Diam. 2 1/8 in. (5.4 cm); Wt. 2.6 oz. (73.7 g); mallet (j); L. 7 7/8 in. (20 cm); W. 2 1/2 in. (6.4 cm); Wt. 4.7 oz. (133.2 g); ramrod (k); L. 11 1/4 in. (28.6 cm); Wt. 1.5 oz. (42.5 g); cleaning rod (l); L. 11 7/8 in. (30.2 cm); Wt. 1.7 oz. (48.2 g); key (n); L. 1 1/2 in. (3.8 cm); Wt. 0.2 oz. (5.7 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:57"
